time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	ultrasonic_alt	baro_alt	flight_mode
424701	-224	1614	-702	-0.6717962	-10.42965	-15.9545	0	10.55	4002	0	-10	-27	0.2156378	0.2132174	4
424798	568	-851	560	0.03398399	-6.848063	-15.6101	0	10.55	4002	-32	40	-16	0.2049778	0.2077306	4
424886	-209	1175	10	-3.465313	-7.207952	-16.2004	0	10.55	4003	30	-61	-12	0.2170986	0.1956396	4
425013	-1195	-2312	-739	-2.580783	-7.691596	-16.09626	0	10.55	4004	66	-143	-19	0.2863271	0.186169	4
425082	-1641	259	26	-4.557573	-9.072004	-16.20277	0	10.55	4003	50	-45	-12	0.3190573	0.1892746	4
425241	187	1422	-1011	-3.142977	-10.55685	-15.47545	0	10.55	4002	-42	59	-45	0.4406621	0.200709	4
425318	-1379	-290	136	-3.433826	-10.60608	-14.96661	0	10.43	4003	39	-44	-50	0.4780256	0.2098084	4
425388	217	320	-2	-2.368183	-10.22471	-14.99814	0	10.43	4002	-19	-17	-40	0.5258939	0.2315631	4
425464	-959	638	940	-1.52753	-11.91812	-15.45727	0	10.43	4003	28	-59	-17	0.5468644	0.2421732	4
425628	-780	737	552	-2.366544	-10.42756	-16.28328	0	10.43	4003	-25	8	-16	0.6686465	0.2734396	4
425715	-518	946	-500	-3.096673	-9.722567	-16.76191	0	10.43	4003	5	6	-1	0.6912237	0.2882411	4
425757	189	923	-72	-4.492109	-10.66122	-16.83532	0	10.43	4003	-28	-23	4	0.6954004	0.2917092	4
425821	1822	984	146	-3.834947	-11.92459	-16.69216	0	10.43	4002	-52	-28	8	0.7198127	0.3018072	4
425907	-659	-346	-233	-4.321167	-10.77016	-16.47206	0	10.43	4002	9	-21	-16	0.7416299	0.3131216	4
426045	1539	-384	432	-1.001877	-10.49426	-15.58205	0	10.43	4002	-127	31	-27	0.6894378	0.3253053	4
426105	-1266	-1700	42	-1.08936	-9.607593	-15.7528	0	10.43	4004	76	-124	-4	0.6982994	0.3307255	4
426307	-935	770	311	-3.438827	-6.653577	-17.17525	0	10.49	4004	-39	81	15	0.6723276	0.3468867	4
426416	2069	-301	1246	-5.235286	-5.289812	-17.56957	0	10.49	4002	-77	60	58	0.62427	0.3548584	4
426575	431	-151	751	-2.801132	-7.935368	-17.06061	0	10.49	4003	-28	-89	32	0.5146931	0.3665081	4
426614	2731	1707	1042	-4.270306	-9.154872	-16.92787	0	10.49	4003	-76	-49	-25	0.461608	0.3728879	4
426705	-2011	-663	-899	-4.67661	-11.83367	-16.87923	0	10.49	4003	63	-54	4	0.3968137	0.3831571	4
426818	856	-1769	-1120	-6.097744	-5.445945	-16.02808	0	10.49	4003	17	-118	-22	0.318341	0.3953071	4
426898	-93	1285	214	-8.052527	-7.083412	-16.03869	0	10.49	4002	39	-100	-2	0.2851727	0.3960442	4
427003	-916	-718	246	-7.556523	-8.222342	-15.88028	0	10.49	4003	-12	-85	-4	0.2521935	0.3855602	4
427160	162	310	671	-5.620202	-10.00245	-17.01233	0	10.15	4003	38	-122	17	0.209275	0.3424507	4
427200	-718	-262	57	-4.846408	-10.74129	-16.93426	0	10.15	4002	1	-61	26	0.2088246	0.3363355	4
427309	697	1392	945	-5.232957	-8.780971	-16.63492	0	10.15	4003	-91	125	4	0.2123223	0.3133985	4
427402	119	525	1717	-8.951428	-11.21705	-16.40551	0	10.15	4008	57	-166	20	0.2077334	0.280899	4
427505	-867	901	-44	-7.229267	-10.9237	-16.39104	0	10.15	4004	76	-107	10	0.2477075	0.2728679	4
427671	-706	839	348	-6.039146	-11.63906	-15.9414	0	10.15	4002	-3	-57	-11	0.3412981	0.2727846	4
427789	153	-241	-327	-6.177837	-10.17737	-16.22732	0	10.15	4003	-38	31	-22	0.4280269	0.2844018	4
427883	166	-792	286	-6.502444	-8.266928	-16.30776	0	10.15	4003	20	-78	-4	0.4952283	0.2922928	4
428045	591	540	-142	-5.531322	-8.793949	-16.40546	0	10.49	4003	-85	49	-18	0.5542258	0.3066677	4
428129	107	-424	-500	-7.05514	-9.033199	-16.37269	0	10.49	4004	-92	51	-17	0.5945832	0.3198493	4
428172	-221	-802	-1512	-6.757764	-9.843257	-16.30403	0	10.49	4002	-4	-34	20	0.6081153	0.3258337	4
428244	-606	-819	1305	-8.364317	-10.04015	-16.36413	0	10.49	4004	5	-97	8	0.6348999	0.3388537	4
428443	-299	-853	917	-6.913166	-8.691103	-16.09149	0	10.49	4003	22	-110	3	0.6485201	0.3733294	4
428684	-416	-503	628	-6.911059	-6.84146	-16.33595	0	10.49	4002	-25	-27	-6	0.5978835	0.3944932	4
428850	-238	18	-840	-5.031548	-7.67269	-16.83266	0	10.55	4003	-24	-39	0	0.5259438	0.3984857	4
428912	759	645	-601	-4.570453	-6.757234	-16.76295	0	10.55	4002	-91	-5	-8	0.5110108	0.4098348	4
429009	-158	-1881	373	-4.55679	-6.360646	-16.08002	0	10.55	4003	18	-105	-4	0.4367646	0.4178396	4
429081	41	96	719	-3.601014	-6.527844	-16.08705	0	10.55	4002	11	-45	-8	0.3995287	0.4197678	4
429188	-296	-296	0	-2.766881	-6.273458	-16.5763	0	10.55	4004	-17	-27	-2	0.3323417	0.4157397	4
429254	-1736	-625	270	-4.776466	-5.986558	-16.9869	0	10.55	4003	97	-106	20	0.2884871	0.411888	4
429307	-748	720	1939	-8.104718	-6.731507	-18.33379	0	10.55	4003	43	-110	52	0.2292324	0.4057923	4
429411	3052	1641	507	-7.191106	-6.53142	-22.68117	0	10.55	4002	-68	61	159	0.1979297	0.3856095	4
429503	194	-215	-2811	-5.438672	-6.100323	-21.47247	0	10.55	4003	12	-87	81	0.1829177	0.3603868	4
429645	464	1785	-2560	-8.755958	-4.570439	-16.03094	0	10.55	4002	-44	21	-54	0.1977353	0.3408413	4
429726	-718	947	-1448	-8.823248	-7.079088	-14.63882	0	10.77	4003	-36	39	-73	0.2089196	0.3348903	4
429842	1503	1187	264	-6.008862	-8.26936	-14.85121	0	10.77	4003	-30	-45	-21	0.2673692	0.3241775	4
429908	276	-116	694	-5.495636	-10.08848	-15.79711	0	10.77	4002	21	-66	-19	0.2893725	0.3231498	4
430002	1043	255	-40	-3.888058	-7.916578	-16.85498	0	10.77	4002	-52	-30	0	0.3958115	0.3262988	4
430122	1352	82	213	-4.856434	-6.566784	-16.86406	0	10.77	4004	-56	-25	0	0.5112974	0.334776	4
430273	-1242	-447	180	-5.117512	-9.025741	-16.28585	0	10.77	4002	-47	28	-27	0.5989152	0.3472708	4
430301	-1242	-447	180	-5.117512	-9.025741	-16.28585	0	10.77	4002	-8	-66	-8	0.6122542	0.3507722	4
430482	-330	1017	-920	-2.89668	-10.55886	-16.12774	0	10.77	4002	-7	-8	-19	0.7458942	0.3816392	4
430560	1579	-317	-142	-4.324255	-7.657151	-16.16183	0	10.77	4002	-7	-37	-9	0.7132661	0.3993571	4
430680	-46	-380	938	-4.196662	-6.442771	-16.83141	0	10.09	4004	2	-68	8	0.7813634	0.4299085	4
430714	881	-489	318	-4.24086	-5.331258	-16.87491	0	10.09	4004	-45	-39	-3	0.7964888	0.4349774	4
430789	77	-189	389	-2.789311	-5.119042	-16.77492	0	10.09	4003	44	-88	8	0.8110787	0.4459627	4
430883	480	-78	9	-5.784281	-6.575849	-16.36878	0	10.09	4004	33	-116	-8	0.8162693	0.4544869	4
431050	-1797	-3	-303	-5.904085	-9.140227	-16.34571	0	10.09	4002	-32	4	-9	0.7859448	0.4485784	4
431193	1685	370	1071	-7.24864	-8.351434	-16.65615	0	10.09	4003	-31	-95	27	0.6741191	0.430164	4
431229	-1140	965	1115	-7.441999	-9.502497	-17.09861	0	10.09	4003	57	-25	24	0.6572997	0.4289741	4
431297	1310	-62	1293	-8.716414	-8.843663	-17.28064	0	10.09	4003	42	-159	35	0.6047515	0.4271449	4
431401	2384	1297	889	-6.95308	-6.569338	-17.33109	0	10.09	4004	-139	76	28	0.5113915	0.4203283	4
431513	1012	967	1790	-6.385457	-6.260093	-17.63073	0	10.83	4004	-58	-220	16	0.4181384	0.4133463	4
431587	-571	3393	2339	-5.992943	-8.998657	-17.25839	0	10.83	4003	-14	90	36	0.361481	0.413181	4
431718	246	-899	-1129	-6.119016	-7.835124	-16.93986	0	10.83	4003	-43	-91	16	0.2717938	0.3991265	4
431856	-1460	-914	-42	-8.200099	-8.560916	-17.42515	0	10.83	4004	42	-141	13	0.2199353	0.3670272	4
431920	1155	2978	463	-5.98137	-9.584414	-17.11076	0	10.83	4004	-12	90	-11	0.1966774	0.3476122	4
432092	202	-53	1899	-8.06263	-10.3124	-16.99273	0	10.83	4002	-100	88	17	0.2177423	0.312629	4
432263	-1033	-134	1009	-9.785776	-10.15485	-17.47041	0	10.83	4003	11	-10	39	0.3252088	0.310339	4
432333	-158	738	2612	-9.203201	-6.295485	-17.28391	0	10.83	4004	27	129	10	0.3836578	0.3105249	4
432419	-339	-237	-866	-7.903363	-9.836361	-16.63758	0	10.32	4003	26	-24	-19	0.4610378	0.3146593	4
432498	37	-138	-1139	-6.363348	-9.052561	-16.02968	0	10.32	4003	-21	-32	-24	0.55277	0.3315535	4
432558	228	-147	-1021	-5.890322	-10.09844	-15.59551	0	10.32	4002	-37	40	-37	0.6144486	0.3446823	4
432681	-175	-1838	1441	-5.477978	-10.29737	-15.73057	0	10.32	4002	67	-93	-4	0.7151933	0.3625868	3
432712	254	-3118	130	-4.999475	-10.6994	-15.73289	0	10.32	4004	5	-95	-25	0.7352207	0.3654996	3
432816	627	-1618	251	-5.683988	-8.217941	-16.02002	0	10.32	4004	40	-126	0	0.7840674	0.3789704	3
432911	1121	-884	996	-4.852461	-6.693085	-16.18486	0	10.32	4004	11	-54	8	0.8196767	0.3921369	3
433108	-989	-1743	653	-5.864435	1.75954	-16.33249	0	10.32	4004	63	-127	-16	0.8589038	0.4071202	3
433142	-172	-1269	864	-5.342916	2.25049	-16.63835	0	10.32	4003	-149	100	25	0.8645601	0.4089497	3
433240	-3254	-3184	-1667	-5.043067	1.763754	-16.22899	0	10.32	4002	-24	-112	-10	0.8783559	0.4077959	3
433311	-2054	1776	-126	-5.429936	-0.446545	-15.78671	0	10.15	4004	98	-84	-20	0.885407	0.4049943	3
433405	2277	13	-92	-7.190121	-4.814111	-15.23715	0	10.15	4004	12	147	-53	0.8957446	0.4053296	3
433530	680	-1120	991	-3.625789	-5.465693	-16.31777	0	10.15	4003	-23	-90	22	0.9025272	0.4142017	3
433603	3025	-75	1325	-2.867762	-4.798523	-17.27396	0	10.15	4003	63	-189	-1	0.9049857	0.4233588	3
433796	-1029	2306	-2651	-3.134676	-8.834692	-17.25188	0	10.15	4003	19	-67	-26	0.9098968	0.4437141	3
433892	345	3456	186	-2.025894	-14.83161	-16.25122	0	10.15	4004	-74	23	-6	0.9114063	0.4437578	3
433967	-2121	524	-501	-2.728432	-12.75392	-16.07861	0	10.15	4002	60	-107	-23	0.9125068	0.4481162	3
434096	742	2652	1156	-3.447441	-14.20757	-16.25605	0	10.15	4002	17	-15	11	0.913309	0.4423771	3
434249	-1081	-1005	-1268	-4.940609	-9.567119	-16.7162	0	9.98	4003	-41	10	-25	0.9141927	0.4152126	3
434307	699	-1420	-1167	-7.455955	-7.615585	-16.19391	0	9.98	4003	-62	129	5	0.9144348	0.4102024	3
434381	-1005	-2116	667	-6.595419	-6.503594	-15.99955	0	9.98	4004	110	-133	-3	0.9146309	0.4029958	3
434476	-1114	-2071	1477	-5.60363	-3.702255	-16.0715	0	9.98	4004	6	-43	-12	0.9148574	0.3969982	3
434666	-2926	3004	-468	-11.02778	-7.759829	-16.43695	0	9.98	4003	-46	51	-13	0.9151431	0.3958675	3
434749	-1444	1958	-162	-10.56555	-8.397981	-15.90805	0	9.98	4002	-21	-37	-15	0.9152308	0.4010919	3
434796	-1259	3497	195	-10.49247	-10.63301	-16.1538	0	9.98	4004	76	-23	-2	0.9152544	0.4006689	3
434935	1855	3384	-36	-5.318853	-13.69333	-16.44142	0	9.98	4004	-67	33	-12	0.9153275	0.3976291	3
434985	-743	-111	876	-4.132696	-12.96643	-16.70324	0	9.98	4004	8	60	11	0.915354	0.3946666	3
435125	3995	-1803	844	-1.908779	-4.095742	-16.2741	0	10.32	4002	-58	9	6	0.9153929	0.3920433	3
435155	3487	-1091	368	-0.05872715	-2.735476	-16.42147	0	10.32	4003	-58	9	6	0.9154003	0.3928136	3
435254	659	-5159	783	-2.716405	2.010849	-16.5746	0	10.32	4003	-1	-90	2	0.9154233	0.3917737	3
435393	-1248	3224	580	-4.790261	-0.7817904	-16.79329	0	10.32	4002	0	0	0	0.9154383	0.3788567	3
435472	-2827	5642	1059	-7.550014	-4.079366	-17.10143	0	10.32	4004	0	0	0	0.9154437	0.3677519	3
435546	-2451	4644	-3143	3.224694	1.272439	-14.09071	0	10.32	4003	0	0	0	0.91545	0.3458241	3
435690	-2241	1179	-2871	2.943743	3.371779	-6.352797	0	10.32	4003	0	0	0	0.9154546	0.3110778	3
435850	-674	689	-196	2.733717	10.37327	-3.770121	0	10.32	4004	0	0	0	0.9154598	0.2457184	3
435926	-159	40	86	2.082102	5.831014	-3.58168	0	10.32	4003	0	0	0	0.9154623	0.189254	3
436029	44	-76	-193	1.469747	3.029705	-3.639315	0	10.94	4003	0	0	0	0.9154635	0.1590582	3
436081	-12	-64	22	1.27177	2.044954	-3.655336	0	10.94	4003	0	0	0	0.9154642	0.1345252	3
436204	-84	-14	123	1.068116	1.069898	-3.662061	0	10.94	4003	0	0	0	0.9154651	0.09651492	1
436266	-9	-10	-24	0.9043987	0.6497698	-3.660166	0	10.94	4003	0	0	0	0.9154655	0.08147664	1
436360	-31	-42	-14	0.88279	0.2399625	-3.707675	0	10.94	4004	0	0	0	0.9154658	0.06640588	1
436513	-6	-31	22	0.7692517	-0.1161642	-3.715805	0	10.94	4003	0	0	0	0.9154663	0.04434499	1
436660	-29	-32	0	0.6686485	-0.3496837	-3.72968	0	10.94	4002	0	0	0	0.9154665	0.02020848	1
436748	-14	-25	6	0.6822128	-0.399459	-3.737198	0	10.94	4002	0	0	0	0.9154667	0.01202239	1
436846	-27	-17	-8	0.6656618	-0.4732066	-3.755295	0	11	4003	0	0	0	0.9154667	0.004914539	1
436918	-18	-29	4	0.6998797	-0.4775877	-3.766973	0	11	4003	0	0	0	0.9154667	0.007181351	1
437008	-10	-51	-8	0.7086464	-0.4859934	-3.779261	0	11	4003	0	0	0	0.9154667	0.01065355	1
437171	-27	-22	13	0.7012881	-0.5208335	-3.799985	0	11	4003	0	0	0	0.9154667	0.009933228	1
437246	-14	-25	15	0.7104552	-0.5180769	-3.80726	0	11	4003	0	0	0	0.9154667	0.003276162	1
437379	-21	-20	7	0.7070324	-0.5299829	-3.821568	0	11	4003	0	0	0	0.9154667	0.0009103285	1
437429	-34	-26	7	0.6970091	-0.5327968	-3.825114	0	11	4004	0	0	0	0.9154667	0.001440976	1
437552	-24	-15	4	0.6966624	-0.5175543	-3.838442	0	11	4002	0	0	0	0.9154667	0.0005166715	1
437670	-25	-30	3	0.700084	-0.5422375	-3.850912	0	11	4002	0	0	0	0.9154667	0.003003981	1
437790	-19	-19	9	0.6981858	-0.5662022	-3.863078	0	11	4002	0	0	0	0.9154667	0.005812574	1
437907	-16	-28	11	0.6919855	-0.5463647	-3.871881	0	11	4004	0	0	0	0.9154667	0.006611504	1
437999	-29	-25	3	0.6923348	-0.5616489	-3.880379	0	11	4003	0	0	0	0.9154667	0.001081415	1
438026	-22	-17	6	0.6836168	-0.564077	-3.883558	0	11	4003	0	0	0	0.9154667	0.0003538823	1
438153	-24	-18	10	0.6815062	-0.558366	-3.895664	0	11	4004	0	0	0	0.9154667	-0.001785234	1
438409	-16	-16	4	0.6782485	-0.522982	-3.917734	0	11	4004	0	0	0	0.9154667	-0.009037821	1
438483	-16	-20	2	0.6641885	-0.5081072	-3.928311	0	11	4003	0	0	0	0.9154667	-0.005682342	1
438548	-10	-21	10	0.6805272	-0.5275748	-3.933263	0	11	4003	0	0	0	0.9154667	-0.004967147	1
438688	-27	-19	4	0.6648588	-0.5355549	-3.945979	0	10.94	4002	0	0	0	0.9154667	-0.01436851	1
438786	-12	-17	5	0.6941045	-0.5415432	-3.95466	0	10.94	4004	0	0	0	0.9154667	-0.01859368	1
438863	-22	-21	1	0.6903573	-0.5484462	-3.965359	0	10.94	4003	0	0	0	0.9154667	-0.02588711	1
438958	-21	-20	6	0.7141573	-0.5412929	-3.97135	0	10.94	4002	0	0	0	0.9154667	-0.03328673	1
439077	-24	-15	1	0.719399	-0.5340183	-3.980765	0	10.94	4002	0	0	0	0.9154667	-0.04203483	1
439244	-25	-21	3	0.7126653	-0.5385054	-3.988957	0	10.94	4002	0	0	0	0.9154667	-0.04930281	1
439268	-24	-16	5	0.7224588	-0.5438904	-3.991709	0	10.94	4002	0	0	0	0.9154667	-0.0483511	1
439443	-27	-25	8	0.6940997	-0.5330681	-3.998861	0	11.06	4002	0	0	0	0.9154667	-0.03247637	1
439520	-23	-14	9	0.6867547	-0.5305949	-4.007113	0	11.06	4003	0	0	0	0.9154667	-0.0236986	1
439556	-15	-17	3	0.6931955	-0.5200483	-4.009558	0	11.06	4002	0	0	0	0.9154667	-0.02082831	1
439703	-17	-26	10	0.6830826	-0.5418946	-4.019032	0	11.06	4002	0	0	0	0.9154667	-0.01402353	1
439785	-17	-14	5	0.6911028	-0.5498616	-4.025573	0	11.06	4003	0	0	0	0.9154667	-0.005660898	1
439860	-21	-15	7	0.6943901	-0.5447981	-4.031319	0	11.06	4002	0	0	0	0.9154667	0.0004003479	1
439954	-9	-12	8	0.7124333	-0.5414053	-4.039327	0	11.06	4003	0	0	0	0.9154667	0.01135863	1
440050	-10	-16	6	0.7223418	-0.5427096	-4.045807	0	11.06	4003	0	0	0	0.9154667	0.02912428	1
440093	-19	-16	10	0.7234231	-0.5395308	-4.055101	0	11.06	4003	0	0	0	0.9154667	0.03479461	1
440201	-23	-15	9	0.723877	-0.5447966	-4.064393	0	11.06	4004	0	0	0	0.9154667	0.03382864	1
440464	-25	-19	6	0.6990038	-0.5576679	-4.080287	0	10.89	4002	0	0	0	0.9154667	0.03918315	1
440531	-14	-16	1	0.7166404	-0.561221	-4.089642	0	10.89	4004	0	0	0	0.9154667	0.04313894	1
440666	-12	-22	9	0.7315809	-0.5493854	-4.098386	0	10.89	4003	0	0	0	0.9154667	0.04865484	1
440755	-15	-21	0	0.7518483	-0.5694875	-4.102544	0	10.89	4004	0	0	0	0.9154667	0.05417399	1
440859	-19	-15	5	0.7509329	-0.5454149	-4.108597	0	10.89	4003	0	0	0	0.9154667	0.05522535	1
440958	-21	-18	10	0.743205	-0.5217688	-4.117156	0	10.89	4003	0	0	0	0.9154667	0.05121025	1
441053	-13	-15	2	0.7281492	-0.5294528	-4.122596	0	10.89	4002	0	0	0	0.9154667	0.04950676	1
441157	-17	-22	0	0.7193433	-0.5501024	-4.130604	0	11	4003	0	0	0	0.9154667	0.0459755	1
441318	-14	-25	-2	0.6974432	-0.5462023	-4.137694	0	11	4002	0	0	0	0.9154667	0.03561685	1
441470	-23	-13	0	0.6966615	-0.5593708	-4.148575	0	11	4003	0	0	0	0.9154667	0.02272904	1
441645	-17	-16	1	0.7361153	-0.5437112	-4.160864	0	11	4002	0	0	0	0.9154667	0.005748451	1
441750	-23	-17	7	0.7306166	-0.551244	-4.169057	0	11	4004	0	0	0	0.9154667	-0.009502902	1
441893	-14	-21	-2	0.748857	-0.5557442	-4.181834	0	11	4004	0	0	0	0.9154667	-0.01987353	1
441938	-14	-16	3	0.7424366	-0.527256	-4.186174	0	11	4003	0	0	0	0.9154667	-0.02101362	1
442123	-14	-19	2	0.7387775	-0.5735245	-4.19938	0	10.94	4003	0	0	0	0.9154667	-0.01931832	1
442157	-17	-11	7	0.7308866	-0.5759224	-4.202436	0	10.94	4003	0	0	0	0.9154667	-0.01780763	1
442297	-11	-15	6	0.7321143	-0.5559182	-4.212645	0	10.94	4003	0	0	0	0.9154667	-0.007218475	1
442454	-22	-19	5	0.7311756	-0.5692128	-4.221386	0	10.94	4004	0	0	0	0.9154667	-0.01055278	1
442548	-12	-15	5	0.7392813	-0.5425254	-4.228721	0	10.94	4004	0	0	0	0.9154667	-0.01774502	1
442712	-15	-13	0	0.7366563	-0.5507523	-4.236974	0	10.94	4002	0	0	0	0.9154667	-0.03642359	1
442778	-21	-16	4	0.7403284	-0.5625482	-4.240886	0	10.94	4003	0	0	0	0.9154667	-0.04227788	1
442851	-14	-4	3	0.7292949	-0.5754933	-4.249261	0	10.94	4003	0	0	0	0.9154667	-0.04891385	1
442925	-15	-18	0	0.7376837	-0.5827175	-4.253969	0	11.06	4003	0	0	0	0.9154667	-0.05038293	1
443157	-7	-11	5	0.7248184	-0.5781419	-4.264728	0	11.06	4004	0	0	0	0.9154667	-0.04851273	1
443293	-18	-16	5	0.7152207	-0.5609385	-4.274446	0	11.06	4004	0	0	0	0.9154667	-0.0477308	1
443372	-5	-14	1	0.7325408	-0.5640268	-4.27848	0	11.06	4004	0	0	0	0.9154667	-0.04419913	1
443501	-21	-14	0	0.7424296	-0.5653633	-4.288811	0	11.06	4004	0	0	0	0.9154667	-0.03957991	1
443614	-15	-16	2	0.7279891	-0.5903915	-4.296207	0	11.06	4002	0	0	0	0.9154667	-0.04626085	1
443725	-21	-14	3	0.7188193	-0.5804131	-4.30391	0	11.06	4002	0	0	0	0.9154667	-0.04577657	1
443789	-25	-11	4	0.7306856	-0.5796398	-4.308251	0	11.06	4004	0	0	0	0.9154667	-0.03917613	1
444034	-15	-10	6	0.7176868	-0.5699307	-4.319863	0	11.11	4004	0	0	0	0.9154667	-0.02087825	1
444187	-12	-10	8	0.7154101	-0.5870631	-4.331783	0	11.11	4003	0	0	0	0.9154667	-0.01274292	1
444273	-5	-14	-1	0.7209731	-0.6055728	-4.336491	0	11.11	4004	0	0	0	0.9154667	-0.01562897	1
444319	-9	-15	7	0.7239583	-0.6131816	-4.340221	0	11.11	4004	0	0	0	0.9154667	-0.01624045	1
444457	-25	-8	2	0.7292941	-0.5855474	-4.347434	0	11.11	4002	0	0	0	0.9154667	-0.02077129	1
444521	-8	-14	6	0.7221372	-0.5871472	-4.34994	0	11.11	4003	0	0	0	0.9154667	-0.01705344	1
444605	-17	-10	5	0.7167073	-0.6064632	-4.354831	0	11.11	4002	0	0	0	0.9154667	-0.01627699	1
444676	-11	-9	3	0.7390453	-0.5947495	-4.358987	0	11.11	4002	0	0	0	0.9154667	-0.01758481	1
444773	-4	-16	-1	0.7455222	-0.5841272	-4.36516	0	11	4002	0	0	0	0.9154667	-0.02721818	1
444904	-6	-6	2	0.7432712	-0.6008334	-4.37005	0	11	4004	0	0	0	0.9154667	-0.03335298	1
444973	-21	-9	0	0.7300112	-0.604377	-4.373289	0	11	4002	0	0	0	0.9154667	-0.03979048	1
445191	-12	-16	-1	0.7420119	-0.6124308	-4.383926	0	11	4003	0	0	0	0.9154667	-0.05250159	1
445251	-7	-7	1	0.7305745	-0.6110107	-4.38839	0	11	4003	0	0	0	0.9154667	-0.05633343	1
445339	-6	-5	5	0.73592	-0.6040719	-4.392362	0	11	4002	0	0	0	0.9154667	-0.05785402	1
445449	-15	-9	6	0.7469328	-0.6063789	-4.397252	0	11	4002	0	0	0	0.9154667	-0.05409709	1
445534	-8	-20	1	0.7733397	-0.6017656	-4.401409	0	11	4004	0	0	0	0.9154667	-0.04791215	1
445571	-25	-16	0	0.7542305	-0.6095166	-4.402937	0	11	4003	0	0	0	0.9154667	-0.04248203	1
445677	-15	-2	0	0.7571813	-0.5983479	-4.406238	0	11	4003	0	0	0	0.9154667	-0.03747129	1
445750	-13	-10	1	0.7612188	-0.6022394	-4.408561	0	11	4004	0	0	0	0.9154667	-0.03506295	1
445895	-4	-16	4	0.7363704	-0.5820842	-4.41657	0	11	4003	0	0	0	0.9154667	-0.03411971	1
445949	-8	-19	0	0.7469467	-0.5687678	-4.419075	0	11	4004	0	0	0	0.9154667	-0.03469577	1
446135	-7	-8	7	0.7440605	-0.5909802	-4.425861	0	11	4004	0	0	0	0.9154667	-0.05027462	1
446188	-6	-9	1	0.7342714	-0.571501	-4.428428	0	11	4003	0	0	0	0.9154667	-0.05887843	1
446319	-11	-11	9	0.7349262	-0.5878746	-4.434846	0	11	4002	0	0	0	0.9154667	-0.06624302	1
446348	-3	-12	1	0.7380299	-0.5922754	-4.43613	0	11	4003	0	0	0	0.9154667	-0.06898914	1
446435	0	-11	-2	0.7411425	-0.5927956	-4.439309	0	11	4003	0	0	0	0.9154667	-0.07911021	1
446527	-20	-9	6	0.7447633	-0.5806981	-4.442242	0	11.06	4004	0	0	0	0.9154667	-0.07946422	1
446680	-6	-8	4	0.7550461	-0.5729819	-4.447497	0	11.06	4004	0	0	0	0.9154667	-0.07400319	1
446808	-14	-17	2	0.7741814	-0.5870205	-4.450921	0	11.06	4003	0	0	0	0.9154667	-0.07481332	1
446884	-5	-8	2	0.7831979	-0.5896405	-4.453976	0	11.06	4002	0	0	0	0.9154667	-0.077663	1
446945	-12	-3	-1	0.7686561	-0.6051553	-4.456361	0	11.06	4003	0	0	0	0.9154667	-0.07901656	1
447027	-15	-9	2	0.754878	-0.6093465	-4.460334	0	11.06	4002	0	0	0	0.9154667	-0.08218513	1
447087	0	-14	0	0.7589926	-0.5862917	-4.463512	0	11.06	4004	0	0	0	0.9154667	-0.08375223	1
447220	-17	-3	4	0.7586129	-0.6114569	-4.469321	0	11.06	4004	0	0	0	0.9154667	-0.0847827	1
447296	-11	-6	0	0.7658162	-0.5998492	-4.472682	0	11.06	4002	0	0	0	0.9154667	-0.08538873	1
447452	-3	-7	0	0.7853793	-0.598069	-4.477938	0	11.06	4004	0	0	0	0.9154667	-0.0831213	1
447516	-1	-13	2	0.7778149	-0.5957918	-4.479771	0	11.06	4003	0	0	0	0.9154667	-0.08007332	1
447586	-13	-8	5	0.778455	-0.6067287	-4.482583	0	11.06	4003	0	0	0	0.9154667	-0.07668239	1
447762	-1	-9	0	0.7584011	-0.591119	-4.490652	0	11.06	4002	0	0	0	0.9154667	-0.0714618	1
447878	0	-5	2	0.7526053	-0.5900325	-4.495357	0	11.06	4002	0	0	0	0.9154667	-0.06981022	1
447953	-10	-8	2	0.7631981	-0.5819409	-4.497924	0	11.06	4004	0	0	0	0.9154667	-0.06564253	1
448031	-18	-8	7	0.7531854	-0.6043158	-4.503426	0	11.06	4004	0	0	0	0.9154667	-0.05788523	1
448156	3	-3	4	0.7680101	-0.6180637	-4.507644	0	11.06	4003	0	0	0	0.9154667	-0.05143424	1
448200	-3	-2	0	0.7540269	-0.6129196	-4.510516	0	11.06	4003	0	0	0	0.9154667	-0.05044671	1
448271	-9	-7	0	0.7647145	-0.6169431	-4.512717	0	11	4002	0	0	0	0.9154667	-0.04458116	1
448460	-8	-8	3	0.7768654	-0.6117625	-4.519748	0	11	4003	0	0	0	0.9154667	-0.04669398	1
448533	-6	-3	0	0.7670726	-0.6239237	-4.52256	0	11	4003	0	0	0	0.9154667	-0.05229622	1
448637	-4	-2	0	0.7529516	-0.6035676	-4.525678	0	11	4004	0	0	0	0.9154667	-0.0607004	1
448737	-15	-8	5	0.7563256	-0.5984765	-4.530325	0	11	4003	0	0	0	0.9154667	-0.07859597	1
448780	1	-4	4	0.7316382	-0.6065982	-4.53332	0	11	4004	0	0	0	0.9154667	-0.08236796	1
448869	0	-11	0	0.7547553	-0.6280798	-4.535154	0	11	4002	0	0	0	0.9154667	-0.08649076	1
